ZipCode,Month,Year,CustomerClass,Combined,TotalCustomers,TotalThm,AverageTherms
94704,10,2013,Gas- Residential,Y,"5,276","149,363",28
94705,10,2013,Gas- Commercial,Y,0,0,
94705,10,2013,Gas- Residential,N,"5,124","190,299",37
94706,10,2013,Gas- Commercial,Y,365,"44,566",122
94706,10,2013,Gas- Residential,N,"5,919","160,929",27
94707,10,2013,Gas- Commercial,Y,0,0,
94707,10,2013,Gas- Residential,N,"4,870","179,133",37
94708,10,2013,Gas- Commercial,Y,0,0,
94708,10,2013,Gas- Residential,N,"4,466","171,131",38
94709,10,2013,Gas- Commercial,Y,168,"36,674",218
94709,10,2013,Gas- Residential,N,"4,081","121,723",30
94710,10,2013,Gas- Commercial,N,650,"213,800",329
94710,10,2013,Gas- Residential,N,"2,518","66,895",27
94720,10,2013,Gas- Commercial,Y,0,0,
94720,10,2013,Gas- Residential,Y,0,0,
94801,10,2013,Gas- Commercial,Y,0,0,
94801,10,2013,Gas- Residential,N,"8,462","242,367",29
94803,10,2013,Gas- Commercial,Y,0,0,
94803,10,2013,Gas- Residential,N,"9,061","261,933",29
94804,10,2013,Gas- Commercial,Y,936,"252,654",270
94804,10,2013,Gas- Residential,N,"13,240","391,219",30
94805,10,2013,Gas- Commercial,Y,0,0,
94805,10,2013,Gas- Residential,N,"4,820","140,764",29
94806,10,2013,Gas- Commercial,Y,654,"170,669",261
94806,10,2013,Gas- Residential,N,"18,071","481,191",27
94901,10,2013,Gas- Commercial,N,"1,033","129,453",125
94901,10,2013,Gas- Residential,N,"11,941","440,219",37
94903,10,2013,Gas- Commercial,Y,0,0,
94903,10,2013,Gas- Residential,N,"9,664","354,064",37
94904,10,2013,Gas- Commercial,Y,0,0,
94904,10,2013,Gas- Residential,N,"2,749","122,454",45
94920,10,2013,Gas- Commercial,N,118,"17,109",145
94920,10,2013,Gas- Residential,N,"4,705","239,481",51
94925,10,2013,Gas- Commercial,Y,0,0,
94925,10,2013,Gas- Residential,N,"3,456","120,758",35
94928,10,2013,Gas- Commercial,Y,473,"66,915",141
94928,10,2013,Gas- Residential,N,"12,011","342,253",28
94930,10,2013,Gas- Commercial,Y,0,0,
94930,10,2013,Gas- Residential,N,208,"7,582",36
94931,10,2013,Gas- Commercial,N,215,"20,497",95
94931,10,2013,Gas- Residential,N,"2,954","86,582",29
94939,10,2013,Gas- Commercial,Y,451,"89,491",198
94939,10,2013,Gas- Residential,Y,"3,646","141,974",39
94941,10,2013,Gas- Commercial,N,446,"95,380",214
94941,10,2013,Gas- Residential,N,"10,664","488,818",46
94945,10,2013,Gas- Commercial,Y,489,"94,843",194
94945,10,2013,Gas- Residential,N,"6,139","195,164",32
94947,10,2013,Gas- Commercial,Y,0,0,
94947,10,2013,Gas- Residential,N,"8,095","275,789",34
94949,10,2013,Gas- Commercial,Y,723,"126,178",175
94949,10,2013,Gas- Residential,N,"5,660","179,242",32
94951,10,2013,Gas- Commercial,Y,0,0,
94951,10,2013,Gas- Residential,N,"1,099","41,719",38
94952,10,2013,Gas- Commercial,N,739,"145,529",197
94952,10,2013,Gas- Residential,N,"10,358","353,115",34
94954,10,2013,Gas- Commercial,N,462,"78,215",169
94954,10,2013,Gas- Residential,N,"11,842","339,308",29
94957,10,2013,Gas- Residential,N,688,"57,348",83
94960,10,2013,Gas- Commercial,Y,250,"26,726",107
94960,10,2013,Gas- Residential,N,"5,084","211,078",42
94964,10,2013,Gas- Residential,Y,0,0,
94965,10,2013,Gas- Commercial,N,281,"40,477",144
94965,10,2013,Gas- Residential,N,"3,813","154,685",41
95002,10,2013,Gas- Commercial,Y,0,0,
95002,10,2013,Gas- Residential,N,396,"12,102",31
95003,10,2013,Gas- Commercial,N,287,"50,604",176
95003,10,2013,Gas- Residential,N,"8,199","304,836",37
95004,10,2013,Gas- Commercial,Y,0,0,
95004,10,2013,Gas- Residential,N,417,"14,211",34
95005,10,2013,Gas- Commercial,Y,0,0,
95005,10,2013,Gas- Residential,N,"1,439","65,008",45
95006,10,2013,Gas- Commercial,N,67,"7,279",109
95006,10,2013,Gas- Residential,N,588,"25,218",43
95007,10,2013,Gas- Residential,N,228,"11,894",52
95008,10,2013,Gas- Commercial,Y,"1,082","210,579",195
95008,10,2013,Gas- Residential,N,"14,538","395,334",27
95010,10,2013,Gas- Commercial,N,291,"53,406",184
95010,10,2013,Gas- Residential,N,"3,600","111,852",31
95012,10,2013,Gas- Commercial,Y,0,0,
95012,10,2013,Gas- Residential,N,"1,984","74,804",38
95013,10,2013,Gas- Commercial,Y,0,0,
95013,10,2013,Gas- Residential,Y,0,0,
95014,10,2013,Gas- Commercial,Y,"2,163","708,651",328
95014,10,2013,Gas- Residential,Y,"16,952","553,051",33
95017,10,2013,Gas- Commercial,Y,0,0,
95017,10,2013,Gas- Residential,Y,0,0,
95018,10,2013,Gas- Commercial,Y,0,0,
95018,10,2013,Gas- Residential,N,"1,167","51,929",44
95019,10,2013,Gas- Commercial,Y,0,0,
95019,10,2013,Gas- Residential,N,"1,070","38,185",36
95020,10,2013,Gas- Commercial,Y,"1,006","236,876",235
95020,10,2013,Gas- Residential,N,"14,175","402,142",28
95023,10,2013,Gas- Commercial,N,534,"137,792",258
95023,10,2013,Gas- Residential,N,"12,661","365,572",29
95030,10,2013,Gas- Commercial,N,407,"78,244",192
95030,10,2013,Gas- Residential,N,"4,545","226,455",50
95032,10,2013,Gas- Commercial,N,364,"108,485",298
95032,10,2013,Gas- Residential,N,"8,844","300,537",34
95035,10,2013,Gas- Commercial,N,947,"503,291",531
95035,10,2013,Gas- Residential,N,"17,201","468,498",27
95037,10,2013,Gas- Commercial,Y,833,"216,544",260
95037,10,2013,Gas- Residential,N,"12,295","354,260",29
95039,10,2013,Gas- Commercial,Y,0,0,
95039,10,2013,Gas- Residential,N,130,"7,076",54
95041,10,2013,Gas- Residential,N,296,"13,647",46
95043,10,2013,Gas- Commercial,Y,0,0,
95043,10,2013,Gas- Residential,Y,0,0,
95045,10,2013,Gas- Commercial,Y,0,0,
95045,10,2013,Gas- Residential,N,808,"24,971",31
95046,10,2013,Gas- Commercial,Y,0,0,
95046,10,2013,Gas- Residential,N,"1,197","47,963",40
95050,10,2013,Gas- Commercial,N,757,"161,159",213
95050,10,2013,Gas- Residential,N,"10,584","301,588",28
95051,10,2013,Gas- Commercial,N,580,"233,853",403
95051,10,2013,Gas- Residential,N,"14,061","472,641",34
95054,10,2013,Gas- Commercial,Y,"1,120","852,403",761
95054,10,2013,Gas- Residential,N,"5,720","165,270",29
95060,10,2013,Gas- Commercial,Y,864,"185,587",215
95060,10,2013,Gas- Residential,Y,"11,291","414,042",37
95062,10,2013,Gas- Commercial,N,574,"97,470",170
95062,10,2013,Gas- Residential,N,"11,002","375,311",34
95064,10,2013,Gas- Commercial,Y,0,0,
95064,10,2013,Gas- Residential,N,335,"6,592",20
95065,10,2013,Gas- Commercial,Y,0,0,
95065,10,2013,Gas- Residential,N,"1,786","64,693",36
95066,10,2013,Gas- Commercial,Y,778,"138,327",178
95066,10,2013,Gas- Residential,N,"3,557","132,949",37
95070,10,2013,Gas- Commercial,Y,0,0,
95070,10,2013,Gas- Residential,N,"10,204","428,405",42
95073,10,2013,Gas- Commercial,Y,0,0,
95073,10,2013,Gas- Residential,N,"2,087","79,833",38
95075,10,2013,Gas- Residential,N,149,"4,305",29
95076,10,2013,Gas- Commercial,Y,"1,378","329,652",239
95076,10,2013,Gas- Residential,N,"16,182","530,474",33
95110,10,2013,Gas- Commercial,N,336,"161,527",481
95110,10,2013,Gas- Residential,N,"4,038","112,168",28
95111,10,2013,Gas- Commercial,Y,458,"126,116",275
95111,10,2013,Gas- Residential,N,"10,849","316,848",29
95112,10,2013,Gas- Commercial,N,"1,279","272,749",213
95112,10,2013,Gas- Residential,Y,"12,374","354,359",29
95113,10,2013,Gas- Commercial,Y,148,"141,424",956
95113,10,2013,Gas- Residential,Y,0,0,
95116,10,2013,Gas- Commercial,N,397,"71,623",180
95116,10,2013,Gas- Residential,N,"10,577","278,802",26
95117,10,2013,Gas- Commercial,N,122,"28,136",231
95117,10,2013,Gas- Residential,N,"8,663","254,403",29
95118,10,2013,Gas- Commercial,N,220,"65,715",299
95118,10,2013,Gas- Residential,N,"9,935","249,391",25
95119,10,2013,Gas- Commercial,Y,0,0,
95119,10,2013,Gas- Residential,N,"2,824","72,328",26
95120,10,2013,Gas- Commercial,Y,0,0,
95120,10,2013,Gas- Residential,N,"11,694","352,388",30
95121,10,2013,Gas- Commercial,Y,232,"94,902",409
95121,10,2013,Gas- Residential,N,"8,557","221,474",26
95122,10,2013,Gas- Commercial,N,379,"141,664",374
95122,10,2013,Gas- Residential,N,"9,988","296,451",30
95123,10,2013,Gas- Commercial,Y,761,"221,635",291
95123,10,2013,Gas- Residential,N,"18,006","467,187",26
95124,10,2013,Gas- Commercial,N,453,"78,813",174
95124,10,2013,Gas- Residential,N,"15,784","416,913",26
95125,10,2013,Gas- Commercial,N,721,"100,652",140
95125,10,2013,Gas- Residential,N,"17,017","513,372",30
95126,10,2013,Gas- Commercial,N,554,"130,906",236
95126,10,2013,Gas- Residential,N,"9,008","273,794",30
95127,10,2013,Gas- Commercial,N,245,"65,998",269
95127,10,2013,Gas- Residential,N,"13,889","387,855",28
95128,10,2013,Gas- Commercial,N,563,"147,209",261
95128,10,2013,Gas- Residential,N,"10,481","301,720",29
95129,10,2013,Gas- Commercial,Y,0,0,
95129,10,2013,Gas- Residential,N,"10,876","332,374",31
95130,10,2013,Gas- Commercial,Y,0,0,
95130,10,2013,Gas- Residential,N,"4,434","112,435",25
95131,10,2013,Gas- Commercial,N,873,"180,359",207
95131,10,2013,Gas- Residential,N,"7,757","180,890",23
95132,10,2013,Gas- Commercial,N,160,"40,660",254
95132,10,2013,Gas- Residential,N,"11,067","267,685",24
95133,10,2013,Gas- Commercial,N,220,"44,036",200
95133,10,2013,Gas- Residential,N,"6,198","168,487",27
95134,10,2013,Gas- Commercial,Y,0,0,
95134,10,2013,Gas- Residential,N,"3,678","125,765",34
95135,10,2013,Gas- Commercial,Y,0,0,
95135,10,2013,Gas- Residential,N,"6,624","165,941",25
95136,10,2013,Gas- Commercial,Y,0,0,
95136,10,2013,Gas- Residential,N,"10,514","331,553",32
95138,10,2013,Gas- Commercial,Y,148,"113,392",766
95138,10,2013,Gas- Residential,N,"5,435","151,325",28
95139,10,2013,Gas- Commercial,Y,0,0,
95139,10,2013,Gas- Residential,Y,"2,051","51,459",25
95140,10,2013,Gas- Residential,Y,0,0,
95148,10,2013,Gas- Commercial,Y,0,0,
95148,10,2013,Gas- Residential,Y,"11,051","259,720",24
95192,10,2013,Gas- Commercial,Y,0,0,
95202,10,2013,Gas- Commercial,Y,0,0,
95202,10,2013,Gas- Residential,N,"1,913","39,611",21
95203,10,2013,Gas- Commercial,Y,0,0,
95203,10,2013,Gas- Residential,N,"5,150","117,670",23
95204,10,2013,Gas- Commercial,Y,0,0,
95204,10,2013,Gas- Residential,N,"10,841","255,935",24
95205,10,2013,Gas- Commercial,Y,"1,033","146,512",142
95205,10,2013,Gas- Residential,N,"9,768","239,550",25
95206,10,2013,Gas- Commercial,N,461,"166,861",362
95206,10,2013,Gas- Residential,N,"16,357","387,191",24
95207,10,2013,Gas- Commercial,Y,"2,152","400,381",186
95207,10,2013,Gas- Residential,N,"16,365","383,140",23
95209,10,2013,Gas- Commercial,Y,0,0,
95209,10,2013,Gas- Residential,N,"12,400","280,097",23
95210,10,2013,Gas- Commercial,Y,0,0,
95210,10,2013,Gas- Residential,N,"11,099","247,762",22
95211,10,2013,Gas- Commercial,Y,0,0,
95212,10,2013,Gas- Commercial,Y,0,0,
95212,10,2013,Gas- Residential,N,"6,573","175,305",27
95215,10,2013,Gas- Commercial,N,278,"96,254",346
95215,10,2013,Gas- Residential,N,"5,107","135,208",26
95219,10,2013,Gas- Commercial,N,268,"57,283",214
95219,10,2013,Gas- Residential,N,"10,684","231,520",22
95220,10,2013,Gas- Commercial,Y,0,0,
95220,10,2013,Gas- Residential,N,971,"26,917",28
95227,10,2013,Gas- Residential,N,105,"3,174",30
95231,10,2013,Gas- Commercial,Y,0,0,
95231,10,2013,Gas- Residential,N,672,"16,600",25
95236,10,2013,Gas- Commercial,Y,0,0,
95236,10,2013,Gas- Residential,N,620,"16,271",26
95237,10,2013,Gas- Commercial,Y,0,0,
95237,10,2013,Gas- Residential,N,995,"25,842",26
95240,10,2013,Gas- Commercial,Y,"1,470","426,806",290
95240,10,2013,Gas- Residential,N,"12,832","321,495",25
95242,10,2013,Gas- Commercial,Y,357,"70,783",198
95242,10,2013,Gas- Residential,N,"9,173","218,781",24
95249,10,2013,Gas- Commercial,Y,0,0,
95249,10,2013,Gas- Residential,N,697,"25,783",37
95252,10,2013,Gas- Commercial,Y,0,0,
95252,10,2013,Gas- Residential,N,258,"5,199",20
95258,10,2013,Gas- Commercial,Y,0,0,
95258,10,2013,Gas- Residential,N,"1,342","34,178",25
95301,10,2013,Gas- Commercial,N,349,"45,401",130
95301,10,2013,Gas- Residential,N,"10,226","217,131",21
95303,10,2013,Gas- Residential,Y,0,0,
95304,10,2013,Gas- Commercial,N,231,"54,562",236
95304,10,2013,Gas- Residential,N,"2,514","58,717",23
95307,10,2013,Gas- Commercial,Y,611,"120,871",198
95307,10,2013,Gas- Residential,N,"11,489","236,908",21
95310,10,2013,Gas- Commercial,Y,0,0,
95313,10,2013,Gas- Commercial,Y,0,0,
95313,10,2013,Gas- Residential,N,118,"2,499",21
95315,10,2013,Gas- Commercial,Y,0,0,
95315,10,2013,Gas- Residential,N,"2,559","51,719",20
95316,10,2013,Gas- Commercial,Y,0,0,
95316,10,2013,Gas- Residential,Y,"1,555","33,222",21
95319,10,2013,Gas- Residential,N,"1,005","22,240",22
95320,10,2013,Gas- Commercial,Y,0,0,
95320,10,2013,Gas- Residential,N,"2,740","58,324",21
95322,10,2013,Gas- Commercial,Y,0,0,
95322,10,2013,Gas- Residential,N,"2,228","42,671",19
95323,10,2013,Gas- Commercial,Y,0,0,
95323,10,2013,Gas- Residential,N,170,"3,665",22
95324,10,2013,Gas- Commercial,Y,0,0,
95324,10,2013,Gas- Residential,N,"1,693","32,060",19
95326,10,2013,Gas- Commercial,Y,0,0,
95326,10,2013,Gas- Residential,N,"2,211","48,480",22
95328,10,2013,Gas- Commercial,Y,0,0,
95328,10,2013,Gas- Residential,N,"1,065","20,877",20
95330,10,2013,Gas- Commercial,Y,0,0,
95330,10,2013,Gas- Residential,N,"5,208","111,981",22
95333,10,2013,Gas- Commercial,Y,0,0,
95333,10,2013,Gas- Residential,Y,0,0,
95334,10,2013,Gas- Commercial,Y,164,"31,354",191
95334,10,2013,Gas- Residential,N,"3,374","75,547",22
95336,10,2013,Gas- Commercial,Y,668,"104,770",157
95336,10,2013,Gas- Residential,N,"14,279","283,255",20
95337,10,2013,Gas- Commercial,Y,636,"192,191",302
95337,10,2013,Gas- Residential,N,"9,962","199,596",20
95340,10,2013,Gas- Commercial,Y,883,"137,502",156
95340,10,2013,Gas- Residential,N,"11,225","263,063",23
95341,10,2013,Gas- Commercial,N,83,"8,825",106
95341,10,2013,Gas- Residential,N,"6,855","150,741",22
95348,10,2013,Gas- Commercial,Y,451,"51,326",114
95348,10,2013,Gas- Residential,N,"9,816","205,665",21
95350,10,2013,Gas- Commercial,N,868,"165,419",191
95350,10,2013,Gas- Residential,N,"17,877","411,482",23
95351,10,2013,Gas- Commercial,Y,0,0,
95351,10,2013,Gas- Residential,N,"10,690","256,918",24
95354,10,2013,Gas- Commercial,Y,"1,279","316,725",248
95354,10,2013,Gas- Residential,N,"8,226","175,910",21
95355,10,2013,Gas- Commercial,N,480,"95,308",199
95355,10,2013,Gas- Residential,N,"19,619","439,109",22
95356,10,2013,Gas- Commercial,Y,731,"151,936",208
95356,10,2013,Gas- Residential,N,"10,200","245,950",24
95357,10,2013,Gas- Commercial,Y,0,0,
95357,10,2013,Gas- Residential,N,"2,439","56,563",23
95358,10,2013,Gas- Commercial,Y,0,0,
95358,10,2013,Gas- Residential,Y,"6,671","152,350",23
95360,10,2013,Gas- Commercial,Y,0,0,
95360,10,2013,Gas- Residential,N,"3,261","62,492",19
95361,10,2013,Gas- Commercial,Y,768,"114,707",149
95361,10,2013,Gas- Residential,N,"8,186","172,266",21
95363,10,2013,Gas- Commercial,Y,394,"122,736",312
95363,10,2013,Gas- Residential,N,"6,337","127,385",20
95365,10,2013,Gas- Commercial,Y,0,0,
95365,10,2013,Gas- Residential,Y,"1,181","28,643",24
95366,10,2013,Gas- Commercial,Y,0,0,
95366,10,2013,Gas- Residential,N,"5,091","105,603",21
95367,10,2013,Gas- Commercial,Y,0,0,
95367,10,2013,Gas- Residential,N,"7,257","158,319",22
95368,10,2013,Gas- Commercial,Y,0,0,
95368,10,2013,Gas- Residential,N,"4,018","73,604",18
95376,10,2013,Gas- Commercial,Y,720,"120,335",167
95376,10,2013,Gas- Residential,N,"15,434","308,915",20
95377,10,2013,Gas- Commercial,Y,0,0,
95377,10,2013,Gas- Residential,N,"8,320","177,667",21
95380,10,2013,Gas- Commercial,Y,"1,165","260,641",224
95380,10,2013,Gas- Residential,N,"11,618","240,701",21
95382,10,2013,Gas- Commercial,Y,0,0,
95382,10,2013,Gas- Residential,N,"11,450","244,438",21
95385,10,2013,Gas- Commercial,Y,0,0,
95385,10,2013,Gas- Residential,Y,0,0,
95386,10,2013,Gas- Commercial,Y,0,0,
95386,10,2013,Gas- Residential,N,"2,404","45,503",19
95387,10,2013,Gas- Residential,N,250,"4,463",18
95388,10,2013,Gas- Commercial,Y,0,0,
95388,10,2013,Gas- Residential,N,"2,901","57,418",20
95391,10,2013,Gas- Commercial,Y,0,0,
95391,10,2013,Gas- Residential,N,"3,685","83,775",23
95401,10,2013,Gas- Commercial,Y,0,0,
95401,10,2013,Gas- Residential,N,"10,957","301,023",27
95403,10,2013,Gas- Commercial,Y,"1,380","271,476",197
95403,10,2013,Gas- Residential,N,"13,442","363,018",27
95404,10,2013,Gas- Commercial,Y,660,"98,582",149
95404,10,2013,Gas- Residential,N,"12,585","413,262",33
95405,10,2013,Gas- Commercial,N,353,"45,273",128
95405,10,2013,Gas- Residential,N,"8,296","263,498",32
95407,10,2013,Gas- Commercial,N,583,"60,991",105
95407,10,2013,Gas- Residential,N,"9,853","273,594",28
95409,10,2013,Gas- Commercial,Y,0,0,
95409,10,2013,Gas- Residential,N,"10,565","357,140",34
95425,10,2013,Gas- Commercial,Y,0,0,
95425,10,2013,Gas- Residential,N,"3,161","75,619",24
95436,10,2013,Gas- Commercial,Y,0,0,
95436,10,2013,Gas- Residential,N,967,"31,853",33
95439,10,2013,Gas- Commercial,Y,0,0,
95439,10,2013,Gas- Residential,N,180,"5,434",30
95441,10,2013,Gas- Commercial,Y,0,0,
95441,10,2013,Gas- Residential,N,270,"9,123",34
95442,10,2013,Gas- Commercial,Y,61,"11,727",192
95442,10,2013,Gas- Residential,N,876,"30,594",35
95444,10,2013,Gas- Commercial,Y,0,0,
95444,10,2013,Gas- Residential,N,224,"7,711",34
95448,10,2013,Gas- Commercial,Y,588,"120,926",206
95448,10,2013,Gas- Residential,N,"4,968","146,389",29
95449,10,2013,Gas- Commercial,Y,0,0,
95449,10,2013,Gas- Residential,N,201,"5,809",29
95452,10,2013,Gas- Commercial,Y,0,0,
95452,10,2013,Gas- Residential,N,316,"13,616",43
95470,10,2013,Gas- Commercial,Y,0,0,
95470,10,2013,Gas- Residential,N,801,"31,284",39
95472,10,2013,Gas- Commercial,Y,201,"31,772",158
95472,10,2013,Gas- Residential,N,"2,774","111,035",40
95476,10,2013,Gas- Commercial,N,636,"88,917",140
95476,10,2013,Gas- Residential,N,"11,740","378,265",32
95482,10,2013,Gas- Commercial,Y,849,"92,188",109
95482,10,2013,Gas- Residential,N,"8,260","249,095",30
95490,10,2013,Gas- Commercial,N,235,"24,736",105
95490,10,2013,Gas- Residential,N,"2,203","86,110",39
95492,10,2013,Gas- Commercial,Y,287,"41,396",144
95492,10,2013,Gas- Residential,N,"8,146","238,941",29
95501,10,2013,Gas- Commercial,N,841,"184,972",220
95501,10,2013,Gas- Residential,N,"8,744","389,275",45
95503,10,2013,Gas- Commercial,N,243,"48,488",200
95503,10,2013,Gas- Residential,N,"8,061","400,882",50
95519,10,2013,Gas- Commercial,Y,228,"40,356",177
95519,10,2013,Gas- Residential,N,"5,546","243,147",44
95521,10,2013,Gas- Commercial,Y,535,"98,504",184
95521,10,2013,Gas- Residential,Y,"6,420","266,675",42
95524,10,2013,Gas- Commercial,Y,0,0,
95524,10,2013,Gas- Residential,N,458,"28,577",62
95525,10,2013,Gas- Commercial,Y,0,0,
95525,10,2013,Gas- Residential,N,535,"21,822",41
95526,10,2013,Gas- Commercial,Y,0,0,
95526,10,2013,Gas- Residential,Y,0,0,
95528,10,2013,Gas- Commercial,Y,0,0,
95528,10,2013,Gas- Residential,Y,260,"11,081",43
95537,10,2013,Gas- Residential,N,138,"5,612",41
95540,10,2013,Gas- Commercial,Y,336,"43,232",129
95540,10,2013,Gas- Residential,N,"4,582","190,026",41
95547,10,2013,Gas- Commercial,Y,0,0,
95547,10,2013,Gas- Residential,N,251,"10,678",43
95549,10,2013,Gas- Residential,Y,0,0,
95551,10,2013,Gas- Commercial,Y,0,0,
95551,10,2013,Gas- Residential,N,313,"14,129",45
95552,10,2013,Gas- Commercial,Y,0,0,
95552,10,2013,Gas- Residential,Y,0,0,
95562,10,2013,Gas- Commercial,Y,76,"9,270",122
95562,10,2013,Gas- Residential,N,"1,131","41,641",37
95564,10,2013,Gas- Commercial,Y,0,0,
95564,10,2013,Gas- Residential,Y,0,0,
95565,10,2013,Gas- Commercial,Y,0,0,
95565,10,2013,Gas- Residential,N,247,"9,304",38
95602,10,2013,Gas- Commercial,Y,0,0,
95602,10,2013,Gas- Residential,N,"1,571","48,477",31
95603,10,2013,Gas- Commercial,Y,"1,130","171,193",151
95603,10,2013,Gas- Residential,N,"8,441","215,016",25
95605,10,2013,Gas- Commercial,Y,412,"147,489",358
95605,10,2013,Gas- Residential,N,"4,494","110,605",25
95606,10,2013,Gas- Commercial,Y,0,0,
95606,10,2013,Gas- Residential,Y,0,0,
95607,10,2013,Gas- Residential,Y,0,0,
95608,10,2013,Gas- Commercial,N,513,"108,686",212
95608,10,2013,Gas- Residential,N,"20,070","557,245",28
95610,10,2013,Gas- Commercial,Y,588,"130,152",221
95610,10,2013,Gas- Residential,N,"13,516","319,184",24
95612,10,2013,Gas- Commercial,Y,0,0,
95612,10,2013,Gas- Residential,N,147,"4,047",28
95616,10,2013,Gas- Commercial,Y,"1,983","369,468",186
95616,10,2013,Gas- Residential,N,"15,150","333,909",22
95618,10,2013,Gas- Commercial,Y,0,0,
95618,10,2013,Gas- Residential,N,"8,916","170,390",19
95620,10,2013,Gas- Commercial,Y,0,0,
95620,10,2013,Gas- Residential,N,"5,768","112,534",20
95621,10,2013,Gas- Commercial,N,171,"35,368",207
95621,10,2013,Gas- Residential,N,"12,368","266,422",22
95624,10,2013,Gas- Commercial,Y,426,"103,632",243
95624,10,2013,Gas- Residential,N,"16,256","360,186",22
95626,10,2013,Gas- Commercial,Y,0,0,
95626,10,2013,Gas- Residential,N,832,"17,548",21
95627,10,2013,Gas- Commercial,Y,0,0,
95627,10,2013,Gas- Residential,Y,830,"17,557",21
95628,10,2013,Gas- Commercial,N,331,"60,416",183
95628,10,2013,Gas- Residential,N,"14,302","367,372",26
95630,10,2013,Gas- Commercial,N,930,"241,223",259
95630,10,2013,Gas- Residential,N,"24,604","541,806",22
95632,10,2013,Gas- Commercial,Y,0,0,
95632,10,2013,Gas- Residential,N,"6,849","146,284",21
95634,10,2013,Gas- Residential,Y,0,0,
95635,10,2013,Gas- Commercial,Y,0,0,
95635,10,2013,Gas- Residential,Y,0,0,
95637,10,2013,Gas- Commercial,Y,0,0,
95640,10,2013,Gas- Commercial,Y,0,0,
95640,10,2013,Gas- Residential,N,"1,613","36,912",23
95641,10,2013,Gas- Commercial,Y,0,0,
95641,10,2013,Gas- Residential,Y,367,"7,385",20
95642,10,2013,Gas- Commercial,Y,646,"95,103",147
95642,10,2013,Gas- Residential,N,"1,943","50,036",26
95648,10,2013,Gas- Commercial,Y,305,"60,803",199
