ZIPCODE,MONTH,YEAR,CUSTOMERCLASS,COMBINED,TOTALCUSTOMERS,TOTALTHM,AVERAGETHM
94510,12,2021,Gas- Commercial,N,539,"201,128",373
94513,10,2021,Gas- Commercial,Y,0,0,
94513,11,2021,Gas- Commercial,Y,0,0,
94513,12,2021,Gas- Commercial,Y,"1,192","482,822",405
94514,10,2021,Gas- Commercial,Y,0,0,
94514,11,2021,Gas- Commercial,Y,0,0,
94514,12,2021,Gas- Commercial,Y,0,0,
94515,10,2021,Gas- Commercial,Y,0,0,
94515,11,2021,Gas- Commercial,Y,0,0,
94515,12,2021,Gas- Commercial,Y,0,0,
94517,10,2021,Gas- Commercial,Y,0,0,
94517,11,2021,Gas- Commercial,Y,0,0,
94517,12,2021,Gas- Commercial,Y,0,0,
94518,10,2021,Gas- Commercial,Y,0,0,
94518,11,2021,Gas- Commercial,Y,0,0,
94518,12,2021,Gas- Commercial,Y,0,0,
94519,10,2021,Gas- Commercial,Y,0,0,
94519,11,2021,Gas- Commercial,Y,0,0,
94519,12,2021,Gas- Commercial,Y,482,"181,709",377
94520,10,2021,Gas- Commercial,Y,"7,421","2,195,914",296
94520,11,2021,Gas- Commercial,Y,"7,205","2,524,863",350
94520,12,2021,Gas- Commercial,Y,"3,073","1,646,257",536
